Couperin-kbd_08-Bmin-Etcheverry-05_L_Unique-sarabande                                 _^NPk-cE047PU.opus   ss=8242 to=8333 cmp=cps1 v=5db
Couperin-kbd_08-Bmin-Etcheverry-06_Gavotte                                            _^NPk-cE047PU.opus   ss=8333 to=8380 cmp=cps1 v=5db
Couperin-kbd_08-Bmin-Etcheverry-07_Rondeau                                            _^NPk-cE047PU.opus   ss=8380 to=8462 cmp=cps1 v=5db
Couperin-kbd_08-Bmin-Etcheverry-08_Gigue                                              _^NPk-cE047PU.opus   ss=8462 to=8569 cmp=cps1 v=5db
Couperin-kbd_08-Bmin-Etcheverry-09_Passacaille-rondeau                                _^NPk-cE047PU.opus   ss=8569 to=8946 cmp=cps1 v=5db
Couperin-kbd_08-Bmin-Etcheverry-10_La_Morinete                                        _^NPk-cE047PU.opus   ss=8946 to=9020 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-01_Allemande                                          _^NPk-cE047PU.opus   ss=9020 to=9134 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-02_La_Rafraichissante                                 _^NPk-cE047PU.opus   ss=9134 to=9282 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-03_Les_Charmes                                        _^NPk-cE047PU.opus   ss=9282 to=9410 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-04_La_Princesse_de_Sens-rondeau                       _^NPk-cE047PU.opus   ss=9410 to=9506 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-05_L_Olimpique                                        _^NPk-cE047PU.opus   ss=9506 to=9582 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-06_L_Insinuante                                       _^NPk-cE047PU.opus   ss=9582 to=9646 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-07_La_Seduisante                                      _^NPk-cE047PU.opus   ss=9646 to=9722 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-08_Le_Bavolet_Flotant                                 _^NPk-cE047PU.opus   ss=9722 to=9821 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-09_Le_Petit_Deuil_ou_les_Trois_Veuves                 _^NPk-cE047PU.opus   ss=9821 to=9859 cmp=cps1 v=5db
Couperin-kbd_09-Amaj-Etcheverry-10_Menuet                                             _^NPk-cE047PU.opus   ss=9859 to=9893 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-01_La_Triomphante_bruit_de_guerre                     _^NPk-cE047PU.opus   ss=9893 to=10035 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-02_Allegresse_des_vainqueurs                          _^NPk-cE047PU.opus   ss=10035 to=10200 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-03_Fanfare                                            _^NPk-cE047PU.opus   ss=10200 to=10271 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-04_La_Mezangere                                       _^NPk-cE047PU.opus   ss=10271 to=10399 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-05_La_Gabriele                                        _^NPk-cE047PU.opus   ss=10399 to=10445 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-06_La_Nointele                                        _^NPk-cE047PU.opus   ss=10445 to=10556 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-07_La_Fringante                                       _^NPk-cE047PU.opus   ss=10556 to=10673 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-08_L_Amazone                                          _^NPk-cE047PU.opus   ss=10673 to=10719 cmp=cps1 v=5db
Couperin-kbd_10-Dmaj-Etcheverry-09_Les_Bagatelles-rondeau                             _^NPk-cE047PU.opus   ss=10719 to=10866 cmp=cps1 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-01_La_Castelane                                    _^NPk-cE047PU.opus   ss=10866 to=10958 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-02_L_Etincelante_ou_la_Bontems                     _^NPk-cE047PU.opus   ss=10958 to=11009 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-03_Les_Graces_Natureles                            _^NPk-cE047PU.opus   ss=11009 to=11104 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-04_La_Zenobie                                      _^NPk-cE047PU.opus   ss=11104 to=11233 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-05_Les_Fastes_de_la_grande_et_ancienne_Mxnstrxndxsx_1er_acte _^NPk-cE047PU.opus   ss=11233 to=11274 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-06_Les_Fastes_de_la_grande_et_ancienne_Mxnstrxndxsx_2e_acte _^NPk-cE047PU.opus   ss=11274 to=11343 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-07_Les_Fastes_de_la_grande_et_ancienne_Mxnstrxndxsx_3e_acte _^NPk-cE047PU.opus   ss=11343 to=11371 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-08_Les_Fastes_de_la_grande_et_ancienne_Mxnstrxndxsx_4e_acte _^NPk-cE047PU.opus   ss=11371 to=11461 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_11-Cmaj_Ef-Etcheverry-09_Les_Fastes_de_la_grande_et_ancienne_Mxnstrxndxsx_5e_acte _^NPk-cE047PU.opus   ss=11461 to=11533 t=0.868 p=3.018 c=5 F=y cmp=ckb3 v=5db
Couperin-kbd_12-Emaj-Etcheverry-01_Les_Jumeles                                        _^NPk-cE047PU.opus   ss=11533 to=11657 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-02_L_Intime-courante                                  _^NPk-cE047PU.opus   ss=11657 to=11724 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-03_La_Galante                                         _^NPk-cE047PU.opus   ss=11724 to=11778 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-04_La_Coribante                                       _^NPk-cE047PU.opus   ss=11778 to=11851 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-05_La_Vauvre                                          _^NPk-cE047PU.opus   ss=11851 to=11900 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-06_La_Fileuse                                         _^NPk-cE047PU.opus   ss=11900 to=11989 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-07_La_Boulonoise                                      _^NPk-cE047PU.opus   ss=11989 to=12081 cmp=cps1 v=5db
Couperin-kbd_12-Emaj-Etcheverry-08_L_Atalante                                         _^NPk-cE047PU.opus   ss=12081 to=12146 cmp=cps1 v=5db
Couperin-kbd_13-Bmin-Etcheverry-01_Les_Lis_Naissans                                   _^NPk-cE047PU.opus   ss=12146 to=12264 cmp=cps1 v=5db
Couperin-kbd_13-Bmin-Etcheverry-02_Les_Rozeaux                                        _^NPk-cE047PU.opus   ss=12264 to=12402 cmp=cps1 v=5db
Couperin-kbd_13-Bmin-Etcheverry-03_L_engageante                                       _^NPk-cE047PU.opus   ss=12402 to=12494 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-01_Le_Rossignol_en_amour_Double                       _^NPk-cE047PU.opus   ss=13093 to=13294 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-02_La_Linote_efarouchee-Rondeau                       _^NPk-cE047PU.opus   ss=13294 to=13380 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-03_Les_Fauvetes_Plaintives                            _^NPk-cE047PU.opus   ss=13380 to=13500 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-04_Le_Rossignol_vainqueur                             _^NPk-cE047PU.opus   ss=13500 to=13613 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-05_La_Julliet-Rondeau                                 _^NPk-cE047PU.opus   ss=13613 to=13695 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-06_Le_Carillon_de_Cithere                             _^NPk-cE047PU.opus   ss=13695 to=13834 cmp=cps1 v=5db
Couperin-kbd_14-Dmaj-Etcheverry-07_Le_Petit_Rien-Rondeau                              _^NPk-cE047PU.opus   ss=13834 to=13913 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-01_La_Regente_ou_la_Minerve                           _^NPk-cE047PU.opus   ss=13913 to=14049 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-02_Le_Dodo_ou_l_amour_au_Berceau                      _^NPk-cE047PU.opus   ss=14049 to=14219 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-03_L_Evaporee                                         _^NPk-cE047PU.opus   ss=14219 to=14268 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-04_Musete_de_Choisi                                   _^NPk-cE047PU.opus   ss=14268 to=14368 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-05_Musete_de_Tavemi                                   _^NPk-cE047PU.opus   ss=14368 to=14432 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-06_La_Douce_et_Piquante                               _^NPk-cE047PU.opus   ss=14432 to=14490 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-07_Les_Vergers_Fleuris                                _^NPk-cE047PU.opus   ss=14490 to=14586 cmp=cps1 v=5db
Couperin-kbd_15-Amaj-Etcheverry-08_La_Princesse_de_Chabeuil_ou_la_Muse_de_Monaco      _^NPk-cE047PU.opus   ss=14586 to=14659 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-01_Les_Graces_incomparables_ou_la_Conti               _^NPk-cE047PU.opus   ss=14659 to=14766 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-02_L_Himen-Amour                                      _^NPk-cE047PU.opus   ss=14766 to=14924 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-03_Les_Vestales-Rondeau                               _^NPk-cE047PU.opus   ss=14924 to=15095 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-04_L_Aimable_Therese                                  _^NPk-cE047PU.opus   ss=15095 to=15185 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-05_Le_Drole_de_Corps                                  _^NPk-cE047PU.opus   ss=15185 to=15307 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-06_La_Distraite                                       _^NPk-cE047PU.opus   ss=15307 to=15389 cmp=cps1 v=5db
Couperin-kbd_16-Gmaj-Etcheverry-07_La_Letiville                                       _^NPk-cE047PU.opus   ss=15389 to=15448 cmp=cps1 v=5db
Couperin-kbd_17-Emaj-Etcheverry-01_La_Superbe_ou_la_Forqueray                         _^NPk-cE047PU.opus   ss=15448 to=15562 cmp=cps1 v=5db
Couperin-kbd_17-Emaj-Etcheverry-02_Courante                                           _^NPk-cE047PU.opus   ss=15562 to=15633 cmp=cps1 v=5db
Couperin-kbd_17-Emaj-Etcheverry-03_Les_Petit_Moulins_a_vent                           _^NPk-cE047PU.opus   ss=15633 to=15683 cmp=cps1 v=5db
Couperin-kbd_17-Emaj-Etcheverry-04_Les_Timbres-Rondeau                                _^NPk-cE047PU.opus   ss=15683 to=15849 cmp=cps1 v=5db
Couperin-kbd_17-Emaj-Etcheverry-05_Les_petites_Chremieres_de_Bagnolet                 _^NPk-cE047PU.opus   ss=15849 to=15910 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-01_La_Verneuil-Allemande                              _^NPk-cE047PU.opus   ss=15910 to=16025 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-02_La_Verneuillete                                    _^NPk-cE047PU.opus   ss=16025 to=16073 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-03_Soeur_Monique-Rondeau                              _^NPk-cE047PU.opus   ss=16073 to=16235 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-04_Le_Turbulent                                       _^NPk-cE047PU.opus   ss=16235 to=16286 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-05_L_Atendrissante                                    _^NPk-cE047PU.opus   ss=16286 to=16387 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-06_Le_Tic-Toc-Choc_ou_les_Maillotins                  _^NPk-cE047PU.opus   ss=16387 to=16509 cmp=cps1 v=5db
Couperin-kbd_18-Fmaj-Etcheverry-07_Le_Gaillard-Boiteux                                _^NPk-cE047PU.opus   ss=16509 to=16614 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-01_Les_Calotins_et_les_Calotines_ou_la_Piece_a_tretous _^NPk-cE047PU.opus   ss=16614 to=16676 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-02_Les_Calotines                                      _^NPk-cE047PU.opus   ss=16676 to=16729 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-03_L_Ingenue-Rondeau                                  _^NPk-cE047PU.opus   ss=16729 to=16896 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-04_L_Artiste                                          _^NPk-cE047PU.opus   ss=16896 to=16997 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-05_Les_Culbutes_Jxcxbxnxs                             _^NPk-cE047PU.opus   ss=16997 to=17075 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-06_La_Muse-Plantine-Rondeau                           _^NPk-cE047PU.opus   ss=17075 to=17198 cmp=cps1 v=5db
Couperin-kbd_19-Dmaj-Etcheverry-07_L_Enjouee                                          _^NPk-cE047PU.opus   ss=17198 to=17275 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-01_La_Princesse_Marie                                 _^NPk-cE047PU.opus   ss=17275 to=17373 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-02_La_Bouffonne                                       _^NPk-cE047PU.opus   ss=17373 to=17423 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-03_Les_Cherubins_ou_l_aimable_Lazure                  _^NPk-cE047PU.opus   ss=17423 to=17509 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-04_La_Crouilli_ou_la_Couperinete                      _^NPk-cE047PU.opus   ss=17509 to=17665 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-05_La_fine_Madelon                                    _^NPk-cE047PU.opus   ss=17665 to=17737 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-06_La_douce_Janneton                                  _^NPk-cE047PU.opus   ss=17737 to=17813 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-07_La_Sezile                                          _^NPk-cE047PU.opus   ss=17813 to=17879 cmp=cps1 v=5db
Couperin-kbd_20-Gmaj-Etcheverry-08_Les_Tambourins                                     _^NPk-cE047PU.opus   ss=17879 to=17933 cmp=cps1 v=5db
Couperin-kbd_21-Emin-Etcheverry-01_La_Reine_des_Coeurs                                _^NPk-cE047PU.opus   ss=17933 to=18048 cmp=cps1 v=5db
Couperin-kbd_21-Emin-Etcheverry-02_La_Bondissante                                     _^NPk-cE047PU.opus   ss=18048 to=18098 cmp=cps1 v=5db
Couperin-kbd_21-Emin-Etcheverry-03_La_Couperin                                        _^NPk-cE047PU.opus   ss=18098 to=18189 cmp=cps1 v=5db
Couperin-kbd_21-Emin-Etcheverry-04_La_Harpee                                          _^NPk-cE047PU.opus   ss=18189 to=18283 cmp=cps1 v=5db
Couperin-kbd_21-Emin-Etcheverry-05_La_petite_Pince-sans-rire                          _^NPk-cE047PU.opus   ss=18283 to=18356 cmp=cps1 v=5db
Couperin-kbd_22-Dmaj-Etcheverry-01_Le_Trophee                                         _^NPk-cE047PU.opus   ss=18356 to=18460 cmp=cps1 v=5db
Couperin-kbd_22-Dmaj-Etcheverry-02_Le_Point_du_jour-Allemande                         _^NPk-cE047PU.opus   ss=18460 to=18534 cmp=cps1 v=5db
Couperin-kbd_22-Dmaj-Etcheverry-03_L_Anguille                                         _^NPk-cE047PU.opus   ss=18534 to=18617 cmp=cps1 v=5db
Couperin-kbd_22-Dmaj-Etcheverry-04_Le_Croc-en-jambe                                   _^NPk-cE047PU.opus   ss=18617 to=18679 cmp=cps1 v=5db
Couperin-kbd_22-Dmaj-Etcheverry-05_Menuets_Croises                                    _^NPk-cE047PU.opus   ss=18679 to=18748 cmp=cps1 v=5db
Couperin-kbd_22-Dmaj-Etcheverry-06_Les_Tours_de_passe-passe                           _^NPk-cE047PU.opus   ss=18748 to=18824 cmp=cps1 v=5db
Couperin-kbd_23-Fmaj-Etcheverry-01_L_Audacieuse                                       _^NPk-cE047PU.opus   ss=18824 to=18954 cmp=cps1 v=5db
Couperin-kbd_23-Fmaj-Etcheverry-02_Les_Tricoteuses                                    _^NPk-cE047PU.opus   ss=18954 to=19020 cmp=cps1 v=5db
Couperin-kbd_23-Fmaj-Etcheverry-03_L_Arlequine                                        _^NPk-cE047PU.opus   ss=19020 to=19061 cmp=cps1 v=5db
Couperin-kbd_23-Fmaj-Etcheverry-04_Les_gondoles_de_Delos                              _^NPk-cE047PU.opus   ss=19061 to=19338 cmp=cps1 v=5db
Couperin-kbd_23-Fmaj-Etcheverry-05_Les_Satires                                        _^NPk-cE047PU.opus   ss=19338 to=19454 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-01_Les_Vieux_Seigneurs-Sarabande_grave                _^NPk-cE047PU.opus   ss=19454 to=19575 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-02_Les_jeunes_Seigneurs_Cy-devant_les_petits_Maitre   _^NPk-cE047PU.opus   ss=19575 to=19666 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-03_Les_Dars-homicides                                 _^NPk-cE047PU.opus   ss=19666 to=19809 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-04_Les_Guirlandes                                     _^NPk-cE047PU.opus   ss=19809 to=20112 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-05_Les_Brimborions                                    _^NPk-cE047PU.opus   ss=20112 to=20230 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-06_La_Divine_Babiche_ou_les_Amours_Badins             _^NPk-cE047PU.opus   ss=20230 to=20355 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-07_La_Belle_Javotte_autrefois_l_infante               _^NPk-cE047PU.opus   ss=20355 to=20407 cmp=cps1 v=5db
Couperin-kbd_24-Amaj-Etcheverry-08_L_Amphibie-Mouvement_de_Passacaille                _^NPk-cE047PU.opus   ss=20407 to=20779 cmp=cps1 v=5db
Couperin-kbd_25-Cmaj-Etcheverry-01_La_Visionaire                                      _^NPk-cE047PU.opus   ss=20779 to=20907 cmp=cps1 v=5db
Couperin-kbd_25-Cmaj-Etcheverry-02_La_Misterieuse                                     _^NPk-cE047PU.opus   ss=20907 to=21026 cmp=cps1 v=5db
Couperin-kbd_25-Cmaj-Etcheverry-03_La_Montflambert                                    _^NPk-cE047PU.opus   ss=21026 to=21098 cmp=cps1 v=5db
Couperin-kbd_25-Cmaj-Etcheverry-04_La_Muse_victorieuse                                _^NPk-cE047PU.opus   ss=21098 to=21171 cmp=cps1 v=5db
Couperin-kbd_25-Cmaj-Etcheverry-05_Les_Ombres_Errantes                                _^NPk-cE047PU.opus   ss=21171 to=21294 cmp=cps1 v=5db
Couperin-kbd_26-Fsmaj-Etcheverry-02_Gavotte                                           _^NPk-cE047PU.opus   ss=21426 to=21487 t=1.54 c=1 F=y cmp=cps1 v=5db
Couperin-kbd_26-Fsmaj-Etcheverry-03_La_Sophie                                         _^NPk-cE047PU.opus   ss=21487 to=21577 cmp=cps1 v=5db
Couperin-kbd_26-Fsmaj_2F-Etcheverry-01_La_Convalescente                               _^NPk-cE047PU.opus   ss=21296 to=21426 p=-1 c=5 F=y cmp=cps1 v=5db
Couperin-kbd_26-Fsmaj_2F-Etcheverry-04_L_Epineuse-Rondeau                             _^NPk-cE047PU.opus   ss=21577 to=21817 t=0.93 p=-1 c=5 cmp=cps1 v=5db
Couperin-kbd_26-Fsmaj_F-Etcheverry-05_La_Pantomime                                    _^NPk-cE047PU.opus   ss=21817 to=21933 t=1.344 p=-1.021 c=1 F=y cmp=cps1 v=5db
Couperin-kbd_27-Bmin-Etcheverry-01_L_Exquise-Allemande                                _^NPk-cE047PU.opus   ss=21933 to=22033 cmp=cps1 v=5db
Couperin-kbd_27-Bmin-Etcheverry-02_Les_Pavots                                         _^NPk-cE047PU.opus   ss=22033 to=22201 cmp=cps1 v=5db
Couperin-kbd_27-Bmin-Etcheverry-03_Les_Chinois                                        _^NPk-cE047PU.opus   ss=22201 to=22301 cmp=cps1 v=5db
Couperin-kbd_27-Bmin-Etcheverry-04_Saillie                                            _^NPk-cE047PU.opus   ss=22301 to=22382 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-01_La_Virginite_sous_le_Domino_couleur_d_invisible _^NPk-cE047PU.opus   ss=12494 to=12527 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-02_La_Pudeur_sous_le_Domino_couleur_le_roze _^NPk-cE047PU.opus   ss=12527 to=12565 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-03_L_Ardeur_sous_le_Domino_incarnat         _^NPk-cE047PU.opus   ss=12565 to=12598 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-04_L_Esperanoe_sous_le_Domino_vert          _^NPk-cE047PU.opus   ss=12598 to=12623 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-05_La_Fidelite_sous_le_Domino_bleu          _^NPk-cE047PU.opus   ss=12623 to=12668 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-06_La_Perseverance_sous_le_Domino_gris_de_lin _^NPk-cE047PU.opus   ss=12668 to=12703 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-07_La_Langueur_sous_le_Domino_violet        _^NPk-cE047PU.opus   ss=12703 to=12755 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-08_La_Coqueterie_sous_diferens_Dominos      _^NPk-cE047PU.opus   ss=12755 to=12773.95 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-09_Les_Vieux_Galans_et_les_tresorieres_suranees_sous_des_Dominos_pourpres_et_feuilles_mortes _^NPk-cE047PU.opus   ss=12773.95 to=12822 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-10_Les_Coucous_benevoles_sous_des_Dominos_jaunes _^NPk-cE047PU.opus   ss=12822 to=12838 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-11_La_Jalousie_taciturne_sous_le_Domino_gris_de_maure _^NPk-cE047PU.opus   ss=12838 to=12885 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-12_La_Frenesie_ou_le_Desespoir_sous_le_Domino_noir _^NPk-cE047PU.opus   ss=12885 to=12916 cmp=cps1 v=5db
Couperin-kbd_Folies_Francaises-Etcheverry-13_L_ame-en-peine                           _^NPk-cE047PU.opus   ss=12916 to=13093 cmp=cps1 v=5db
Couperin-Piano-Pierre_Etcheverry                                                      _^NPk-cE047PU.opus   ss=0 to=23159 t=0.43 p=-4 f=chz c=1 F=y cmp=cps1 v=5db
Couperin-Piano-quick_book1a-Pierre_Etcheverry                                         _^NPk-cE047PU.opus   ss=0 to=2110 t=0.35 p=-1 f=bhz c=1 F=y cmp=cps1 v=5db
Couperin-Piano-quick_book1b-Pierre_Etcheverry                                         _^NPk-cE047PU.opus   ss=2110 to=6031 t=0.35 p=-1 f=bhz c=1 F=y cmp=cps1 v=5db
Couperin-Piano-quick_book2-Pierre_Etcheverry                                          _^NPk-cE047PU.opus   ss=6031 to=12146 t=0.35 p=-1 f=bhz c=1 F=y cmp=cps1 v=5db
Couperin-Piano-quick_book3-Pierre_Etcheverry                                          _^NPk-cE047PU.opus   ss=12146 to=19454 t=0.35 p=-1 f=bhz c=1 F=y cmp=cps1 v=5db
Couperin-Piano-quick_book4-Pierre_Etcheverry                                          _^NPk-cE047PU.opus   ss=19454 to=23159 t=0.35 p=-1 f=bhz c=1 F=y cmp=cps1 v=5db
Couperin-violes-Concerto_13-Gmaj-gouts-reunis-Pandolfo-1_Vivement                     _^Zh7b5TIBaV8.opus   ss=0 to=116.47 cmp=cps1 v=5db
Couperin-violes-Concerto_13-Gmaj-gouts-reunis-Pandolfo-2_Air                          _^-ypVTNMv0R4.opus   ss=0 to=201 t=0.9574 c=5 F=y cmp=cps1 v=5db
Couperin-violes-Concerto_13-Gmaj-gouts-reunis-Pandolfo-3_Sarabande                    _^qa8I8qlP5Cs.opus   ss=0 to=211 t=0.9574 c=5 F=y cmp=cps1 v=5db
Couperin-violes-Concerto_13-Gmaj-gouts-reunis-Pandolfo-4_Chaconne_legere              _^F1WhmEsdYrk.opus   ss=0 to=167.57 cmp=cps1 v=5db
Crosby_Stills_Nash-Just_A_Song_Before_I_Go                                            _^Xzdca-p8D-o.opus   ss=0 to=132.19 cmp=cps1 v=5db
Dave_Brubeck-Alice_In_Wonderland                                                      _^yDVo707IY1c.m4a    ss=4540 to=5114 t=1.0807 p=-3.004 c=1 F=y cmp=cps1 v=11db
Dave_Brubeck-Andante_Ballad                                                           _^yDVo707IY1c.m4a    ss=2206 to=2522 t=0.948214 p=0.01 c=5 F=y cmp=cps1 v=5db
Dave_Brubeck-Andante_Ballad                                                           _^yDVo707IY1c.m4a    ss=2206 to=2522 t=0.948214 p=4.01 c=1 F=y cmp=cps1 v=5db
Dave_Brubeck-Andante_Ballad                                                           _^yDVo707IY1c.m4a    ss=2206 to=2522 t=0.948214 p=4.01 c=5 F=y cmp=cps1 v=5db
Dave_Brubeck-A_Quiet_Girl                                                             _^yDVo707IY1c.m4a    ss=6447 to=6592 t=1.0081 p=0.019 c=5 F=y cmp=cps1 v=5db
Dave_Brubeck-A_Quiet_Girl                                                             _^yDVo707IY1c.m4a    ss=6447 to=6592 t=1.0318 p=0.019 c=5 F=y cmp=cps1 v=5db
Dave_Brubeck-Blue_Rondo_a_la_Turk                                                     _^yDVo707IY1c.m4a    ss=323 to=726 t=1.1807 p=0.06 c=1 F=y cmp=cps1 v=5db
Dave_Brubeck-Blue_Rondo_a_la_Turk-xrpt                                                _^yDVo707IY1c.m4a    ss=566.0275 to=724.9498 t=1.267 p=0.02 c=5 F=y cmp=cps1 v=3db
Dave_Brubeck-Blue_Rondo_a_la_Turk-xrpt                                                _^yDVo707IY1c.m4a    ss=566.0275 to=724.9498 t=1.267 p=0.06 c=5 F=y cmp=cps1 v=5db
Dave_Brubeck-Camptown_Races                                                           _^yDVo707IY1c.m4a    ss=2962 to=3059 cmp=cps1 v=5db
Dave_Brubeck-Everybodys_Jumpin                                                        _^yDVo707IY1c.m4a    ss=7532 to=7795 cmp=cps1 v=5db
Dave_Brubeck-Everybodys_Jumpin                                                        _^yDVo707IY1c.m4a    ss=7532 to=7795 cmp=cps1 v=5db
Dave_Brubeck-Georgia_On_My_Mind                                                       _^WVLKN-Zp13E.opus   ss=0 to=399.11 t=0.920 p=-0.009 c=1 F=y cmp=cps1 v=5db
